,gene_id,database,kegg_id
1810,bll1779,KEGG_orth,-
1814,blr1783,KEGG_orth,-
1815,blr1785,KEGG_orth,-
1816,bll1786,KEGG_orth,-
1817,blr1787,KEGG_orth,-
1818,blr1788,KEGG_orth,-
1819,blr1789,KEGG_orth,-
1820,bll1790,KEGG_orth,-
1821,bll1791,KEGG_orth,-
1826,bll1796,KEGG_orth,-
1827,bll1797,KEGG_orth,-
1828,bll1798,KEGG_orth,-
1829,bll1799,KEGG_orth,-
1831,bll1801,KEGG_orth,-
1832,bll1802,KEGG_orth,-
1834,bll1804,KEGG_orth,-
1835,bll1805,KEGG_orth,-
1836,blr1806,KEGG_orth,-
1838,bsl1808,KEGG_orth,-
1839,bsr1809,KEGG_orth,-
1840,bll1810,KEGG_orth,-
1842,blr1812,KEGG_orth,-
1844,blr1814,KEGG_orth,-
1847,blr1817,KEGG_orth,-
1855,blr1825,KEGG_orth,-
1856,bll1826,KEGG_orth,-
1858,bsl1828,KEGG_orth,-
1860,blr1830,KEGG_orth,-
1861,bsr1831,KEGG_orth,-
1863,blr1833,KEGG_orth,-
1866,bll1836,KEGG_orth,-
1867,blr1837,KEGG_orth,-
1869,blr1839,KEGG_orth,-
1870,bll1840,KEGG_orth,-
1873,bll1843,KEGG_orth,-
1874,bll1844,KEGG_orth,-
1875,bsl1845,KEGG_orth,-
1876,bll1846,KEGG_orth,-
1877,blr1847,KEGG_orth,-
1878,bll1848,KEGG_orth,-
1879,bsl1849,KEGG_orth,-
1880,blr1850,KEGG_orth,-
1881,blr1851,KEGG_orth,-
1882,blr1852,KEGG_orth,-
1883,blr1853,KEGG_orth,-
1884,blr1854,KEGG_orth,-
1885,bll1855,KEGG_orth,-
1886,bsl1856,KEGG_orth,-
1887,bsl1857,KEGG_orth,-
1888,bll1858,KEGG_orth,-
1889,blr1859,KEGG_orth,-
1890,bll1860,KEGG_orth,-
1891,bll1861,KEGG_orth,-
1892,bll1862,KEGG_orth,-
1893,bll1864,KEGG_orth,-
1897,blr1868,KEGG_orth,-
1898,blr1869,KEGG_orth,-
1899,bll1872,KEGG_orth,-
1903,blr1876,KEGG_orth,-
1904,bll1877,KEGG_orth,-
1905,blr1879,KEGG_orth,-
1908,blr1881,KEGG_orth,-
1909,blr1882,KEGG_orth,-
1911,bsl1884,KEGG_orth,-
1912,bsr1885,KEGG_orth,-
1913,bsr1887,KEGG_orth,-
1924,blr1896,KEGG_orth,-
1925,bll1897,KEGG_orth,-
1926,bll1898,KEGG_orth,-
1931,bsr1903,KEGG_orth,-
1932,blr1904,KEGG_orth,-
1933,blr1905,KEGG_orth,-
1934,bll1906,KEGG_orth,-
1935,bsr1907,KEGG_orth,-
1936,bsl1908,KEGG_orth,-
1937,bsr1909,KEGG_orth,-
1938,bsr1910,KEGG_orth,-
1942,blr1915,KEGG_orth,-
1943,blr1916,KEGG_orth,-
1944,bll1917,KEGG_orth,-
1945,bll1918,KEGG_orth,-
1953,bll1926,KEGG_orth,-
1954,bll1927,KEGG_orth,-
1955,bll1928,KEGG_orth,-
1956,bll1929,KEGG_orth,-
1957,bll1930,KEGG_orth,-
1958,blr1931,KEGG_orth,-
1960,blr1933,KEGG_orth,-
1961,blr1934,KEGG_orth,-
1962,blr1935,KEGG_orth,-
1963,blr1936,KEGG_orth,-
1964,bsl1937,KEGG_orth,-
1966,bsl1939,KEGG_orth,-
1967,bll1940,KEGG_orth,-
1968,bsl1941,KEGG_orth,-
1969,bll1942,KEGG_orth,-
1970,bll1943,KEGG_orth,-
1971,bll1944,KEGG_orth,-
1972,blr1945,KEGG_orth,-
1973,bll1946,KEGG_orth,-
1975,bll1948,KEGG_orth,-
1976,bll1949,KEGG_orth,-
1977,blr1950,KEGG_orth,-
1978,bll1951,KEGG_orth,-
1980,blr1953,KEGG_orth,-
1981,blr1954,KEGG_orth,-
1988,bll1960,KEGG_orth,-
1991,bll1963,KEGG_orth,-
1992,blr1964,KEGG_orth,-
1993,bsl1965,KEGG_orth,-
1994,bsr1966,KEGG_orth,-
1995,bsl1967,KEGG_orth,-
1997,blr1968,KEGG_orth,-
1998,blr1970,KEGG_orth,-
1999,blr1971,KEGG_orth,-
2003,blr1975,KEGG_orth,-
2004,bsr1976,KEGG_orth,-
2005,bll1977,KEGG_orth,-
2006,bll1978,KEGG_orth,-
2007,bll1979,KEGG_orth,-
2008,bll1980,KEGG_orth,-
2009,bll1981,KEGG_orth,-
2010,bsr1982,KEGG_orth,-
2011,bsr1983,KEGG_orth,-
2012,blr1984,KEGG_orth,-
2015,blr1988,KEGG_orth,-
2016,blr1989,KEGG_orth,-
2017,blr1990,KEGG_orth,-
2018,blr1991,KEGG_orth,-
2019,blr1992,KEGG_orth,-
2024,blr1998,KEGG_orth,-
2025,bsr1999,KEGG_orth,-
2027,blr2001,KEGG_orth,-
2028,bll2002,KEGG_orth,-
2030,bsr2005,KEGG_orth,-
2031,blr2006,KEGG_orth,-
2032,bll2007,KEGG_orth,-
2033,bsr2008,KEGG_orth,-
2035,bsr2010,KEGG_orth,-
2036,blr2011,KEGG_orth,-
2038,bsl2014,KEGG_orth,-
2039,bsl2015,KEGG_orth,-
2040,bll2016,KEGG_orth,-
2043,bll2019,KEGG_orth,-
2044,bsl2020,KEGG_orth,-
2046,blr2022,KEGG_orth,-
2048,blr2024,KEGG_orth,-
2053,blr2028,KEGG_orth,-
2057,bsr2032,KEGG_orth,-
2058,blr2033,KEGG_orth,-
2060,blr2035,KEGG_orth,-
2064,blr2039,KEGG_orth,-
2065,bll2040,KEGG_orth,-
2066,blr2041,KEGG_orth,-
2067,blr2042,KEGG_orth,-
2069,bll2045,KEGG_orth,-
2070,bll2046,KEGG_orth,-
2071,bll2047,KEGG_orth,-
2072,bsl2048,KEGG_orth,-
2074,bsl2050,KEGG_orth,-
2075,bsr2051,KEGG_orth,-
2081,blr2057,KEGG_orth,-
2082,blr2058,KEGG_orth,-
2087,bsl2064,KEGG_orth,-
2089,bll2066,KEGG_orth,-
2090,bll2067,KEGG_orth,-
2092,bsl2070,KEGG_orth,-
2094,bsr2072,KEGG_orth,-
2095,blr2073,KEGG_orth,-
2096,blr2074,KEGG_orth,-
2097,bll2075,KEGG_orth,-
2102,blr2080,KEGG_orth,-
2104,blr2082,KEGG_orth,-
2105,blr2083,KEGG_orth,-
2107,bll2085,KEGG_orth,-
2108,bsl2086,KEGG_orth,-
2109,bll2087,KEGG_orth,-
2110,bsr2088,KEGG_orth,-
2111,blr2089,KEGG_orth,-
2112,blr2090,KEGG_orth,-
2119,bll2093,KEGG_orth,-
2120,bll2094,KEGG_orth,-
2128,blr2100,KEGG_orth,-
2131,blr2103,KEGG_orth,-
2132,bsr2105,KEGG_orth,-
2134,bll2107,KEGG_orth,-
2135,blr2108,KEGG_orth,-
2138,bsr2110,KEGG_orth,-
2139,bsl2112,KEGG_orth,-
2140,blr2113,KEGG_orth,-
2141,blr2114,KEGG_orth,-
2142,blr2115,KEGG_orth,-
2145,blr2118,KEGG_orth,-
2148,bll2121,KEGG_orth,-
2149,blr2122,KEGG_orth,-
2150,blr2123,KEGG_orth,-
2151,blr2124,KEGG_orth,-
2154,bll2126,KEGG_orth,-
2155,bsr2127,KEGG_orth,-
2156,bll2128,KEGG_orth,-
2162,blr2132,KEGG_orth,-
2164,blr2134,KEGG_orth,-
2166,blr2136,KEGG_orth,-
2167,bll2137,KEGG_orth,-
2168,bll2138,KEGG_orth,-
2170,blr2140,KEGG_orth,-
2171,bll2141,KEGG_orth,-
2172,blr2143,KEGG_orth,-
2175,blr2146,KEGG_orth,-
2178,blr2149,KEGG_orth,-
2179,blr2150,KEGG_orth,-
2180,bsr2151,KEGG_orth,-
2181,bsr2152,KEGG_orth,-
2182,blr2153,KEGG_orth,-
2183,bll2154,KEGG_orth,-
2184,bll2155,KEGG_orth,-
2185,blr2156,KEGG_orth,-
2186,blr2157,KEGG_orth,-
2190,bll2162,KEGG_orth,-
2193,bll2166,KEGG_orth,-
2198,blr2171,KEGG_orth,-
2202,bsl2175,KEGG_orth,-
2203,bll2176,KEGG_orth,-
2205,blr2178,KEGG_orth,-
2206,bsl2179,KEGG_orth,-
2207,blr2180,KEGG_orth,-
2208,bsl2181,KEGG_orth,-
2209,bsl2182,KEGG_orth,-
2210,bsl2183,KEGG_orth,-
2211,bll2184,KEGG_orth,-
2212,bll2185,KEGG_orth,-
2213,bll2186,KEGG_orth,-
2214,bll2187,KEGG_orth,-
2215,bll2188,KEGG_orth,-
2216,bll2189,KEGG_orth,-
2224,blr2197,KEGG_orth,-
2225,bll2198,KEGG_orth,-
2230,blr2202,KEGG_orth,-
2232,blr2204,KEGG_orth,-
2234,bsl2206,KEGG_orth,-
2236,bll2208,KEGG_orth,-
2237,bll2209,KEGG_orth,-
2239,bll2211,KEGG_orth,-
2240,bsl2212,KEGG_orth,-
2241,bll2213,KEGG_orth,-
2242,blr2214,KEGG_orth,-
2243,bll2215,KEGG_orth,-
2244,bll2216,KEGG_orth,-
2249,bll2220,KEGG_orth,-
2253,bll2223,KEGG_orth,-
2260,blr2227,KEGG_orth,-
2261,bll2228,KEGG_orth,-
2264,blr2232,KEGG_orth,-
2266,blr2234,KEGG_orth,-
2269,bll2237,KEGG_orth,-
2270,blr2238,KEGG_orth,-
2272,blr2240,KEGG_orth,-
2274,blr2242,KEGG_orth,-
2275,bll2244,KEGG_orth,-
2276,bsl2245,KEGG_orth,-
2277,blr2246,KEGG_orth,-
2279,blr2248,KEGG_orth,-
2280,bll2249,KEGG_orth,-
2281,bll2250,KEGG_orth,-
2282,bll2251,KEGG_orth,-
2283,bll2252,KEGG_orth,-
2284,bll2253,KEGG_orth,-
2285,blr2254,KEGG_orth,-
2286,blr2255,KEGG_orth,-
2287,blr2256,KEGG_orth,-
2289,blr2258,KEGG_orth,-
2291,bll2260,KEGG_orth,-
2292,blr2261,KEGG_orth,-
2296,blr2265,KEGG_orth,-
2297,blr2267,KEGG_orth,-
2298,bll2268,KEGG_orth,-
2303,bll2273,KEGG_orth,-
2304,blr2274,KEGG_orth,-
2305,blr2275,KEGG_orth,-
2306,blr2276,KEGG_orth,-
2309,blr2278,KEGG_orth,-
2310,blr2279,KEGG_orth,-
2312,blr2281,KEGG_orth,-
2315,bll2284,KEGG_orth,-
2316,blr2285,KEGG_orth,-
2317,blr2286,KEGG_orth,-
2318,blr2287,KEGG_orth,-
2319,blr2288,KEGG_orth,-
2320,blr2289,KEGG_orth,-
2321,bll2291,KEGG_orth,-
2322,bll2292,KEGG_orth,-
2323,bll2293,KEGG_orth,-
2324,bll2294,KEGG_orth,-
2325,bll2295,KEGG_orth,-
2326,bll2296,KEGG_orth,-
2328,blr2298,KEGG_orth,-
2329,blr2299,KEGG_orth,-
2330,blr2300,KEGG_orth,-
2331,bll2301,KEGG_orth,-
2332,bll2302,KEGG_orth,-
2335,bll2305,KEGG_orth,-
2337,blr2307,KEGG_orth,-
2345,blr2314,KEGG_orth,-
2346,bsr2315,KEGG_orth,-
2350,bll2319,KEGG_orth,-
2352,blr2321,KEGG_orth,-
2354,bll2323,KEGG_orth,-
2356,blr2325,KEGG_orth,-
2357,bll2326,KEGG_orth,-
2359,bsl2328,KEGG_orth,-
2362,blr2331,KEGG_orth,-
2363,bll2332,KEGG_orth,-
2366,bll2335,KEGG_orth,-
2371,bll2339,KEGG_orth,-
2373,blr2341,KEGG_orth,-
2382,blr2350,KEGG_orth,-
2383,blr2351,KEGG_orth,-
2384,bll2353,KEGG_orth,-
2385,bll2355,KEGG_orth,-
2387,bll2357,KEGG_orth,-
2389,blr2359,KEGG_orth,-
2390,blr2360,KEGG_orth,-
2391,bll2361,KEGG_orth,-
2393,bll2363,KEGG_orth,-
2394,bll2364,KEGG_orth,-
2395,bll2365,KEGG_orth,-
2396,bll2366,KEGG_orth,-
2397,blr2367,KEGG_orth,-
2398,blr2368,KEGG_orth,-
2399,blr2369,KEGG_orth,-
2402,blr2372,KEGG_orth,-
2403,bll2373,KEGG_orth,-
2406,bll2375,KEGG_orth,-
2407,bll2376,KEGG_orth,-
2408,bll2377,KEGG_orth,-
2409,bll2378,KEGG_orth,-
2411,bll2380,KEGG_orth,-
2412,bll2381,KEGG_orth,-
2415,blr2384,KEGG_orth,-
2416,bll2385,KEGG_orth,-
2418,bll2387,KEGG_orth,-
2421,blr2390,KEGG_orth,-
2425,bll2394,KEGG_orth,-
2426,bll2395,KEGG_orth,-
2427,blr2396,KEGG_orth,-
2431,bsr2400,KEGG_orth,-
2432,blr2401,KEGG_orth,-
2438,bsl2407,KEGG_orth,-
2439,blr2406,KEGG_orth,-
2441,blr2409,KEGG_orth,-
2442,bll2410,KEGG_orth,-
2443,bll2411,KEGG_orth,-
2445,blr2413,KEGG_orth,-
2447,blr2415,KEGG_orth,-
2448,bsr2416,KEGG_orth,-
2449,bll2417,KEGG_orth,-
2450,blr2418,KEGG_orth,-
2452,bll2420,KEGG_orth,-
2454,blr2422,KEGG_orth,-
2456,blr2424,KEGG_orth,-
2457,blr2425,KEGG_orth,-
2462,blr2429,KEGG_orth,-
2464,bll2431,KEGG_orth,-
2468,bsl2435,KEGG_orth,-
2474,blr2441,KEGG_orth,-
2476,bll2443,KEGG_orth,-
2477,blr2444,KEGG_orth,-
2482,bll2449,KEGG_orth,-
2484,blr2451,KEGG_orth,-
2485,bll2452,KEGG_orth,-
2488,blr2456,KEGG_orth,-
2489,bll2457,KEGG_orth,-
2490,blr2458,KEGG_orth,-
2491,blr2459,KEGG_orth,-
2493,bll2461,KEGG_orth,-
2494,bll2462,KEGG_orth,-
2495,bll2463,KEGG_orth,-
2496,bll2464,KEGG_orth,-
2499,blr2467,KEGG_orth,-
2500,bsr2468,KEGG_orth,-
2504,bll2471,KEGG_orth,-
2505,blr2472,KEGG_orth,-
2506,bll2473,KEGG_orth,-
2507,blr2474,KEGG_orth,-
2509,blr2476,KEGG_orth,-
2510,blr2477,KEGG_orth,-
2512,bsl2479,KEGG_orth,-
2522,blr2488,KEGG_orth,-
2525,bll2491,KEGG_orth,-
2526,bll2492,KEGG_orth,-
2529,bll2495,KEGG_orth,-
2531,bll2497,KEGG_orth,-
2532,bll2498,KEGG_orth,-
2534,blr2500,KEGG_orth,-
2538,bll2504,KEGG_orth,-
2541,blr2507,KEGG_orth,-
2546,bll2512,KEGG_orth,-
2547,bll2513,KEGG_orth,-
2548,bll2514,KEGG_orth,-
2550,bll2516,KEGG_orth,-
2553,blr2519,KEGG_orth,-
2556,blr2522,KEGG_orth,-
2559,blr2525,KEGG_orth,-
2561,bll2527,KEGG_orth,-
2562,bll2528,KEGG_orth,-
2564,bll2530,KEGG_orth,-
2566,bsr2531,KEGG_orth,-
2572,bll2537,KEGG_orth,-
2574,blr2539,KEGG_orth,-
2578,blr2543,KEGG_orth,-
2580,blr2545,KEGG_orth,-
2581,blr2546,KEGG_orth,-
2584,bll2549,KEGG_orth,-
2585,bll2550,KEGG_orth,-
2586,bll2551,KEGG_orth,-
2594,blr2559,KEGG_orth,-
2595,bsl2560,KEGG_orth,-
2596,bll2561,KEGG_orth,-
2597,bll2562,KEGG_orth,-
2598,bll2563,KEGG_orth,-
2599,blr2564,KEGG_orth,-
2600,bll2565,KEGG_orth,-
2601,bll2566,KEGG_orth,-
2602,bll2567,KEGG_orth,-
2603,bll2568,KEGG_orth,-
2606,blr2571,KEGG_orth,-
2608,bsl2574,KEGG_orth,-
2609,bsl2575,KEGG_orth,-
2611,blr2577,KEGG_orth,-
2612,blr2578,KEGG_orth,-
2613,blr2579,KEGG_orth,-
2621,blr2587,KEGG_orth,-
2623,blr2589,KEGG_orth,-
2624,bll2590,KEGG_orth,-
2626,blr2592,KEGG_orth,-
2627,bsl2593,KEGG_orth,-
2628,bll2595,KEGG_orth,-
2629,bsl2596,KEGG_orth,-
2630,blr2597,KEGG_orth,-
2631,bll2598,KEGG_orth,-
2632,bll2599,KEGG_orth,-
2633,bll2600,KEGG_orth,-
2634,bsr2601,KEGG_orth,-
2635,bsl2602,KEGG_orth,-
2636,blr2603,KEGG_orth,-
2637,bll2604,KEGG_orth,-
2638,blr2605,KEGG_orth,-
2640,blr2607,KEGG_orth,-
2643,bll2610,KEGG_orth,-
2644,blr2611,KEGG_orth,-
2647,bll2613,KEGG_orth,-
2648,blr2614,KEGG_orth,-
2652,bll2618,KEGG_orth,-
2656,blr2620,KEGG_orth,-
2657,bll2621,KEGG_orth,-
2661,blr2625,KEGG_orth,-
2662,blr2626,KEGG_orth,-
2663,bll2627,KEGG_orth,-
2669,bll2633,KEGG_orth,-
2671,bsr2635,KEGG_orth,-
2676,bll2640,KEGG_orth,-
2677,blr2641,KEGG_orth,-
2678,blr2642,KEGG_orth,-
2679,bll2643,KEGG_orth,-
2681,bll2645,KEGG_orth,-
2682,blr2646,KEGG_orth,-
2683,bll2647,KEGG_orth,-
2687,bll2650,KEGG_orth,-
2693,bll2655,KEGG_orth,-
2694,blr2656,KEGG_orth,-
2698,blr2658,KEGG_orth,-
2699,blr2659,KEGG_orth,-
2700,bll2660,KEGG_orth,-
2701,bll2661,KEGG_orth,-
2703,bll2663,KEGG_orth,-
2704,bll2664,KEGG_orth,-
2707,blr2668,KEGG_orth,-
2708,blr2669,KEGG_orth,-
2709,bsr2670,KEGG_orth,-
2710,blr2671,KEGG_orth,-
2711,bsr2672,KEGG_orth,-
2725,bll2681,KEGG_orth,-
2726,bll2682,KEGG_orth,-
2727,bll2683,KEGG_orth,-
2728,blr2684,KEGG_orth,-
2729,blr2685,KEGG_orth,-
2730,blr2686,KEGG_orth,-
2731,blr2687,KEGG_orth,-
2737,bll2692,KEGG_orth,-
2738,blr2693,KEGG_orth,-
2739,blr2694,KEGG_orth,-
2740,blr2695,KEGG_orth,-
2742,blr2697,KEGG_orth,-
2743,bll2698,KEGG_orth,-
2745,bll2700,KEGG_orth,-
2746,bll2701,KEGG_orth,-
2747,blr2702,KEGG_orth,-
2748,bll2703,KEGG_orth,-
2749,bll2704,KEGG_orth,-
2750,blr2705,KEGG_orth,-
2751,bll2706,KEGG_orth,-
2752,bll2707,KEGG_orth,-
2753,bll2708,KEGG_orth,-
2754,blr2709,KEGG_orth,-
2755,blr2710,KEGG_orth,-
2756,bll2711,KEGG_orth,-
2757,bll2712,KEGG_orth,-
2762,bll2718,KEGG_orth,-
2763,blr2719,KEGG_orth,-
2764,blr2720,KEGG_orth,-
2765,blr2721,KEGG_orth,-
2766,blr2722,KEGG_orth,-
2768,blr2724,KEGG_orth,-
2769,blr2725,KEGG_orth,-
2771,bll2727,KEGG_orth,-
2783,blr2739,KEGG_orth,-
2790,bll2744,KEGG_orth,-
2791,bll2745,KEGG_orth,-
2792,blr2746,KEGG_orth,-
2797,blr2751,KEGG_orth,-
2801,blr2754,KEGG_orth,-
2802,blr2755,KEGG_orth,-
2803,blr2756,KEGG_orth,-
2806,bll2758,KEGG_orth,-
2809,blr2761,KEGG_orth,-
2810,blr2762,KEGG_orth,-
2815,blr2767,KEGG_orth,-
2816,blr2768,KEGG_orth,-
2818,bsr2770,KEGG_orth,-
2820,bll2772,KEGG_orth,-
2821,blr2773,KEGG_orth,-
2822,blr2774,KEGG_orth,-
2823,bll2775,KEGG_orth,-
2825,blr2777,KEGG_orth,-
2831,bsl2782,KEGG_orth,-
2836,bll2785,KEGG_orth,-
2837,bll2786,KEGG_orth,-
2838,blr2787,KEGG_orth,-
2839,bsr2788,KEGG_orth,-
2841,bll2790,KEGG_orth,-
2842,bll2791,KEGG_orth,-
2844,bll2793,KEGG_orth,-
2847,bll2796,KEGG_orth,-
2848,bsr2797,KEGG_orth,-
2849,bll2798,KEGG_orth,-
2851,bll2800,KEGG_orth,-
2852,bll2801,KEGG_orth,-
2864,blr2810,KEGG_orth,-
2865,blr2811,KEGG_orth,-
2866,blr2812,KEGG_orth,-
2874,bsr2819,KEGG_orth,-
2875,blr2820,KEGG_orth,-
2876,bll2821,KEGG_orth,-
2877,bsr2822,KEGG_orth,-
2878,blr2823,KEGG_orth,-
2879,bll2824,KEGG_orth,-
2880,bll2825,KEGG_orth,-
2882,blr2827,KEGG_orth,-
2883,blr2828,KEGG_orth,-
2884,blr2829,KEGG_orth,-
2888,bll2833,KEGG_orth,-
2889,blr2834,KEGG_orth,-
2894,blr2839,KEGG_orth,-
2895,blr2840,KEGG_orth,-
2896,blr2841,KEGG_orth,-
2897,blr2842,KEGG_orth,-
2898,bll2843,KEGG_orth,-
2900,bll2845,KEGG_orth,-
2901,blr2846,KEGG_orth,-
2902,bsr2847,KEGG_orth,-
2903,blr2848,KEGG_orth,-
2904,bll2849,KEGG_orth,-
2908,blr2852,KEGG_orth,-
2910,blr2854,KEGG_orth,-
2913,bll2856,KEGG_orth,-
2915,blr2858,KEGG_orth,-
2916,blr2859,KEGG_orth,-
2920,blr2862,KEGG_orth,-
2921,bsr2863,KEGG_orth,-
2923,blr2865,KEGG_orth,-
2930,bll2871,KEGG_orth,-
2937,bsr2878,KEGG_orth,-
2938,blr2879,KEGG_orth,-
2939,blr2880,KEGG_orth,-
2944,bll2884,KEGG_orth,-
2946,blr2886,KEGG_orth,-
2947,blr2887,KEGG_orth,-
2948,blr2888,KEGG_orth,-
2949,blr2889,KEGG_orth,-
2958,blr2898,KEGG_orth,-
2960,bll2900,KEGG_orth,-
2964,bll2903,KEGG_orth,-
2966,bll2905,KEGG_orth,-
2968,blr2906,KEGG_orth,-
2969,bll2908,KEGG_orth,-
2971,bll2910,KEGG_orth,-
2972,bll2911,KEGG_orth,-
2976,bll2915,KEGG_orth,-
2982,bll2920,KEGG_orth,-
2983,blr2921,KEGG_orth,-
2998,blr2934,KEGG_orth,-
2999,blr2935,KEGG_orth,-
3001,bll2937,KEGG_orth,-
3005,bll2941,KEGG_orth,-
3008,blr2944,KEGG_orth,-
3009,blr2945,KEGG_orth,-
3015,bll2949,KEGG_orth,-
3016,blr2950,KEGG_orth,-
3018,blr2952,KEGG_orth,-
3020,blr2954,KEGG_orth,-
3024,bll2957,KEGG_orth,-
3025,bll2958,KEGG_orth,-
3028,blr2961,KEGG_orth,-
3031,blr2964,KEGG_orth,-
3033,bll2966,KEGG_orth,-
3039,blr2971,KEGG_orth,-
3043,blr2975,KEGG_orth,-
3044,blr2976,KEGG_orth,-
3045,blr2977,KEGG_orth,-
3046,blr2978,KEGG_orth,-
3047,blr2979,KEGG_orth,-
3048,blr2981,KEGG_orth,-
3049,blr2982,KEGG_orth,-
3051,blr2984,KEGG_orth,-
3052,blr2985,KEGG_orth,-
3053,blr2986,KEGG_orth,-
3054,blr2987,KEGG_orth,-
3055,blr2988,KEGG_orth,-
3061,blr2995,KEGG_orth,-
3064,bll2998,KEGG_orth,-
3065,bsl2999,KEGG_orth,-
3073,bll3006,KEGG_orth,-
3076,bll3009,KEGG_orth,-
3081,bll3013,KEGG_orth,-
3083,bll3015,KEGG_orth,-
3084,bll3016,KEGG_orth,-
3085,blr3017,KEGG_orth,-
3086,bll3018,KEGG_orth,-
3087,bll3019,KEGG_orth,-
3089,blr3021,KEGG_orth,-
3097,bsl3029,KEGG_orth,-
3098,blr3030,KEGG_orth,-
3101,bll3033,KEGG_orth,-
3102,bll3034,KEGG_orth,-
3105,bll3037,KEGG_orth,-
3107,blr3039,KEGG_orth,-
3108,bll3040,KEGG_orth,-
3111,blr3043,KEGG_orth,-
3112,blr3044,KEGG_orth,-
3113,blr3045,KEGG_orth,-
3114,bll3046,KEGG_orth,-
3117,bll3049,KEGG_orth,-
3119,bll3051,KEGG_orth,-
3120,bll3052,KEGG_orth,-
3123,bll3055,KEGG_orth,-
3131,bll3060,KEGG_orth,-
3132,bll3061,KEGG_orth,-
3134,blr3063,KEGG_orth,-
3136,bll3065,KEGG_orth,-
3137,bll3066,KEGG_orth,-
3138,blr3067,KEGG_orth,-
3139,blr3068,KEGG_orth,-
3141,bll3070,KEGG_orth,-
3144,blr3072,KEGG_orth,-
3145,bsr3073,KEGG_orth,-
3146,blr3074,KEGG_orth,-
3147,bll3075,KEGG_orth,-
3148,blr3076,KEGG_orth,-
3149,bll3077,KEGG_orth,-
3150,blr3078,KEGG_orth,-
3152,blr3080,KEGG_orth,-
3153,bll3081,KEGG_orth,-
3154,bsr3082,KEGG_orth,-
3155,blr3083,KEGG_orth,-
3160,bll3088,KEGG_orth,-
3161,bll3089,KEGG_orth,-
3163,blr3091,KEGG_orth,-
3164,blr3092,KEGG_orth,-
3165,blr3093,KEGG_orth,-
3167,blr3095,KEGG_orth,-
3175,bll3100,KEGG_orth,-
3176,bll3101,KEGG_orth,-
3179,blr3104,KEGG_orth,-
3180,bll3105,KEGG_orth,-
3181,bll3106,KEGG_orth,-
3183,bll3108,KEGG_orth,-
3184,bll3109,KEGG_orth,-
3185,blr3110,KEGG_orth,-
3186,bll3111,KEGG_orth,-
3188,bll3113,KEGG_orth,-
3189,blr3114,KEGG_orth,-
3194,bsl3119,KEGG_orth,-
3197,blr3122,KEGG_orth,-
3198,blr3123,KEGG_orth,-
3199,blr3124,KEGG_orth,-
3204,blr3129,KEGG_orth,-
3207,blr3132,KEGG_orth,-
3215,blr3139,KEGG_orth,-
3217,bll3141,KEGG_orth,-
3220,bll3144,KEGG_orth,-
3221,bll3145,KEGG_orth,-
3222,bll3146,KEGG_orth,-
3224,bll3148,KEGG_orth,-
3227,bsr3151,KEGG_orth,-
3229,bll3153,KEGG_orth,-
3231,bsr3155,KEGG_orth,-
3235,bll3158,KEGG_orth,-
3236,blr3159,KEGG_orth,-
3241,blr3164,KEGG_orth,-
3247,blr3169,KEGG_orth,-
3248,bll3170,KEGG_orth,-
3259,bll3181,KEGG_orth,-
3266,blr3188,KEGG_orth,-
3267,blr3189,KEGG_orth,-
3272,bll3193,KEGG_orth,-
3273,bll3194,KEGG_orth,-
3276,bsr3197,KEGG_orth,-
3277,blr3198,KEGG_orth,-
3278,blr3199,KEGG_orth,-
3287,blr3204,KEGG_orth,-
3296,bsl3211,KEGG_orth,-
3298,bsr3213,KEGG_orth,-
3303,blr3218,KEGG_orth,-
3304,blr3219,KEGG_orth,-
3312,blr3225,KEGG_orth,-
3315,bll3228,KEGG_orth,-
3322,bll3235,KEGG_orth,-
3323,bll3238,KEGG_orth,-
3330,bll3245,KEGG_orth,-
3333,blr3248,KEGG_orth,-
3334,bll3249,KEGG_orth,-
3336,blr3251,KEGG_orth,-
3337,blr3252,KEGG_orth,-
3338,blr3253,KEGG_orth,-
3346,blr3262,KEGG_orth,-
3361,blr3274,KEGG_orth,-
3367,blr3280,KEGG_orth,-
3369,bll3282,KEGG_orth,-
3376,bll3289,KEGG_orth,-
3377,bll3290,KEGG_orth,-
3378,blr3291,KEGG_orth,-
3384,bll3297,KEGG_orth,-
3386,bll3299,KEGG_orth,-
3387,bll3300,KEGG_orth,-
3390,blr3303,KEGG_orth,-
3393,blr3305,KEGG_orth,-
3396,blr3308,KEGG_orth,-
3404,bll3313,KEGG_orth,-
3408,bll3317,KEGG_orth,-
3410,blr3319,KEGG_orth,-
3411,blr3320,KEGG_orth,-
3412,blr3321,KEGG_orth,-
3413,blr3322,KEGG_orth,-
3419,blr3328,KEGG_orth,-
3423,blr3331,KEGG_orth,-
3424,bll3332,KEGG_orth,-
3427,blr3335,KEGG_orth,-
3428,blr3336,KEGG_orth,-
3440,bll3346,KEGG_orth,-
3442,bll3348,KEGG_orth,-
3454,bll3360,KEGG_orth,-
3455,bll3361,KEGG_orth,-
3457,bll3363,KEGG_orth,-
3458,blr3364,KEGG_orth,-
3459,bll3365,KEGG_orth,-
3460,blr3366,KEGG_orth,-
3465,bll3370,KEGG_orth,-
3466,bll3371,KEGG_orth,-
3468,bll3373,KEGG_orth,-
3469,bll3374,KEGG_orth,-
3470,bll3375,KEGG_orth,-
